target_id,target_chembl_id,uniprot_id,assay_variant_mutation,molecule_chembl_id,all_molecule_chembl_ids,parent_molecule_chembl_id,molecule_pref_name,canonical_smiles,inchikey,activity_type,best_value_nm,median_value_nm,max_pchembl_value,measurement_count,assay_chembl_ids,document_chembl_ids,molecular_weight,clogp,tpsa,hbd,hba,rotatable_bonds,qed,source,source_url,retrieved_at
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3676377,CHEMBL3676377,CHEMBL3676377,,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H](C)NC(=O)CN(C)C,GRBIBILPWGFKCS-CYBMUJFWSA-N,IC50,14.0,150.0,7.85,4,CHEMBL3705421;CHEMBL5729820,CHEMBL3638799,579.858,4.498,108.48,3,7,10,0.2398,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3676377,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3676382,CHEMBL3676382,CHEMBL3676382,,C=CC(=O)Nc1cc2c(Nc3cc(OC)c(Cl)cc3OC)ncnc2cc1OCCNC(=O)CN(C)C,QCROOTBGMAHVGX-UHFFFAOYSA-N,IC50,14.0,14.0,7.85,2,CHEMBL3705421;CHEMBL5729820,CHEMBL3638799,528.997,3.225,126.94,3,9,12,0.2397,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3676382,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3758768,CHEMBL3758768,CHEMBL3758768,,COc1cc(CO)ccc1-c1cc2c(Nc3ccccc3)ncnc2s1,RNJBDSKCYVELPW-UHFFFAOYSA-N,IC50,14.0,14.0,7.85,1,CHEMBL3761557,CHEMBL3758163,363.442,4.603,67.27,2,6,5,0.5422,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3758768,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3943438,CHEMBL3943438,CHEMBL3943438,,COC[C@@H](Nc1ncnc2oc(-c3ccc(OC)cc3)cc12)c1ccccc1,VPVSYVCBEOTSJF-LJQANCHMSA-N,IC50,14.0,14.0,7.85,1,CHEMBL3857034,CHEMBL3856204,375.428,4.698,69.41,1,6,7,0.505,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3943438,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3957416,CHEMBL3957416,CHEMBL3957416,,CCOc1cc2ncnc(Nc3ccc(NS(=O)(=O)c4ccccc4)cc3)c2cc1NC(=O)/C=C/CN1CCOCC1,JEXCBQDTESMXHL-RMKNXTFCSA-N,IC50,14.0,41.5,7.85,2,CHEMBL3854863;CHEMBL3854867,CHEMBL3853319,588.69,4.4,134.78,3,9,11,0.218,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3957416,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3977504,CHEMBL3977504,CHEMBL3977504,,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cn1,HNYGKXWZBOTZFA-RMKNXTFCSA-N,IC50,14.0,107.5,7.85,2,CHEMBL3854863;CHEMBL3854867,CHEMBL3853319,440.507,4.617,92.27,2,7,8,0.3864,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3977504,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3979264,CHEMBL3979264,CHEMBL3979264,,COc1cc2c(Nc3ccc(NC(=O)Nc4ccccc4)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,HQHBKFFDVBPVBM-UHFFFAOYSA-N,IC50,14.0,14.0,7.85,1,CHEMBL3877875,CHEMBL3877259,576.101,5.696,103.88,3,8,10,0.207,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3979264,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL402293,CHEMBL402293,CHEMBL402293,,CC(C)O/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,VBFBOJPZZPXTID-IPBVOBEMSA-N,IC50,14.0,14.0,7.85,1,CHEMBL934832,CHEMBL1145585,419.464,4.098,103.24,2,7,7,0.3453,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL402293,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL4463012,CHEMBL4463012,CHEMBL4463012,,CCN(CC)C/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,DYHYUESRVXEZQK-AMXNUXKQSA-N,IC50,14.0,14.0,7.85,1,CHEMBL4416105,CHEMBL4414600,561.686,6.539,103.52,3,7,12,0.1487,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4463012,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL4530987,CHEMBL4530987,CHEMBL4530987,,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)CCc1cccnc1,PZLAJGOCDISSIJ-UHFFFAOYSA-N,IC50,14.0,14.0,7.85,1,CHEMBL4384426,CHEMBL4382245,466.9,5.498,86.23,1,7,8,0.2709,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4530987,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL4743566,CHEMBL4743566,CHEMBL4743566,,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1)c1cccc([N+](=O)[O-])c1Cl,YSFNMIUPKATENT-UHFFFAOYSA-N,IC50,14.0,14.0,7.85,1,CHEMBL4721180,CHEMBL4715818,615.449,6.081,131.75,2,9,10,0.1238,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4743566,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL497804,CHEMBL497804,CHEMBL497804,,O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,SUSUDFJYOFEUFG-IEBWSBKVSA-N,IC50,14.0,14.0,7.85,1,CHEMBL995846,CHEMBL1143444,494.979,4.881,79.3,3,7,5,0.3431,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL497804,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL513362,CHEMBL513362,CHEMBL513362,,Cc1cccc(Nc2ncnc3nc(Nc4ccc(S(N)(=O)=O)cc4)sc23)c1,DKCJHJKLYAZBHE-UHFFFAOYSA-N,IC50,14.0,14.0,7.85,1,CHEMBL987693,CHEMBL1153982,412.5,3.529,122.89,3,8,5,0.4581,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL513362,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL5746601,CHEMBL5746601,CHEMBL5746601,,C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)c(-c5cnco5)c4)ncnc3cc2OC)C1,ACQGRWSJSVUXTG-UHFFFAOYSA-N,IC50,14.0,160.0,7.85,6,CHEMBL5738182;CHEMBL5738183;CHEMBL5738184;CHEMBL5738185;CHEMBL5738186;CHEMBL5738187,CHEMBL5729162,477.908,4.466,102.61,1,8,7,0.3889,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5746601,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL5753585,CHEMBL5753585,CHEMBL5753585,,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(CCO)NN3)c3ccc(Cl)nc3Cl)cc2c1Nc1ccc(F)c(Cl)c1,WSJLEFZGZFWSNP-VWLOTQADSA-N,IC50,14.0,14.0,7.85,1,CHEMBL5736995,CHEMBL5728555,620.303,6.309,121.16,5,9,8,0.1445,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5753585,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL5758879,CHEMBL5758879,CHEMBL5758879,,COc1c(C)cccc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CC[C@@H](O)CC2)ccn1,YVBMMACYIOZHCX-BGYRXZFFSA-N,IC50,14.2,14.2,7.85,1,CHEMBL5737540,CHEMBL5728826,456.546,4.566,92.5,2,4,4,0.4707,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5758879,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL5779120,CHEMBL5779120,CHEMBL5779120,,COc1nccc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN([C@@H](C)CF)NN3)cccc12,DCDVEPMIIGZNFH-YRVHBCJASA-N,IC50,14.0,14.0,7.85,1,CHEMBL5736995,CHEMBL5728555,589.119,6.452,110.16,4,9,9,0.1752,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5779120,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL5807191,CHEMBL5807191,CHEMBL5807191,,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cncc(C(=O)N3CCCC3)c2)NN1,CWLVXBZHSPSBIG-PMERELPUSA-N,IC50,14.0,14.0,7.85,1,CHEMBL5736995,CHEMBL5728555,646.558,6.655,121.24,4,9,8,0.1667,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5807191,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL5834209,CHEMBL5834209,CHEMBL5834209,,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C(C)(C)CF)NN3)c3cccc4cnccc34)cc12,VYTBZNUPFICSQW-LJAQVGFWSA-N,IC50,14.0,14.0,7.85,1,CHEMBL5736995,CHEMBL5728555,573.12,6.834,100.93,4,8,8,0.1821,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5834209,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL5861020,CHEMBL5861020,CHEMBL5861020,,Cc1nn(C)cc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2C2CCCC2)ccn1,LIOWLWMKSLYHKL-UHFFFAOYSA-N,IC50,14.2,105.0,7.85,3,CHEMBL5737539;CHEMBL5737541;CHEMBL5737543,CHEMBL5728826,400.486,3.93,80.86,1,3,3,0.5657,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5861020,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL5862502,CHEMBL5862502,CHEMBL5862502,,Cc1nc(Cl)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(Nc3cnc(F)c(F)c3)c2c1)C1=CNNN1,GPFWPQQOHOLVMR-QHCPKHFHSA-N,IC50,14.0,14.0,7.85,1,CHEMBL5736995,CHEMBL5728555,540.365,5.141,122.61,5,9,6,0.2117,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5862502,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL5871812,CHEMBL5871812,CHEMBL5871812,,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cncs2)NN1,VRHIQXMWJHYFTH-RUZDIDTESA-N,IC50,14.0,14.0,7.85,1,CHEMBL5736995,CHEMBL5728555,555.47,6.48,100.93,4,9,7,0.2057,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5871812,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL5886836,CHEMBL5886836,CHEMBL5886836,,Cc1nc(C)c([C@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)C2=CN(C3CCN(C(C)(C)C)CC3)NN2)s1,YJWAEVJYNLWHBQ-WJOKGBTCSA-N,IC50,14.0,14.0,7.85,1,CHEMBL5736995,CHEMBL5728555,680.685,7.952,104.17,4,10,7,0.1549,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5886836,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL5890676,CHEMBL5890676,CHEMBL5890676,,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn(C)c3C)n2)c(OC)cc1N1CCC(N(C)C)CC1,AHGBWEPIOHFJFC-UHFFFAOYSA-N,IC50,14.0,177.5,7.85,2,CHEMBL5734429;CHEMBL5734430,CHEMBL5727324,525.057,4.246,100.44,2,8,8,0.4218,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5890676,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL5908548,CHEMBL5908548,CHEMBL5908548,,O=C(/C=C/CN1C[C@@H]2OCCO[C@@H]2C1)Nc1ccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1,IREADPMWGRIVEJ-WAARREDXSA-N,IC50,14.0,51.65,7.85,2,CHEMBL5730835;CHEMBL5730837,CHEMBL5725453,579.636,4.505,106.43,2,8,8,0.259,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5908548,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL5945119,CHEMBL5945119,CHEMBL5945119,,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3CCC(C)(C)O)ccn2)cn1,WOJBINTWQYFXRK-UHFFFAOYSA-N,IC50,14.2,92.6,7.85,2,CHEMBL5737539;CHEMBL5737541,CHEMBL5728826,404.474,2.667,101.09,2,4,5,0.5339,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5945119,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL5947228,CHEMBL5947228,CHEMBL5947228,,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(N[C@H](C)C(C)(C)C)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1,VPJGOQIEPPHXPL-DXPJPUQTSA-N,IC50,14.0,14.0,7.85,1,CHEMBL5736995,CHEMBL5728555,603.068,6.863,100.93,4,8,7,0.1718,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5947228,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL5973646,CHEMBL5973646,CHEMBL5973646,,CCN1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccs3)NN2)CC1,GOYURDVOIVNLBE-SSEXGKCCSA-N,IC50,14.0,14.0,7.85,1,CHEMBL5736995,CHEMBL5728555,623.589,7.161,91.28,4,9,8,0.1645,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5973646,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL5975976,CHEMBL5975976,CHEMBL5975976,,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2csc(N3CCOCC3)n2)NN1,YTEYODYREUKIKG-MUUNZHRXSA-N,IC50,14.0,14.0,7.85,1,CHEMBL5736995,CHEMBL5728555,640.576,6.317,113.4,4,11,8,0.1747,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5975976,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL6013835,CHEMBL6013835,CHEMBL6013835,,CC(C)(C)N1CCC(N2C=C(C(Nc3cc(Cl)c4ncc(C#N)c(Nc5cncc(Cl)c5)c4c3)c3cccnc3)NN2)CC1,OVLFNSWSLLITNB-UHFFFAOYSA-N,IC50,14.0,14.0,7.85,1,CHEMBL5736995,CHEMBL5728555,629.6,6.529,117.06,4,10,7,0.1799,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6013835,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL6036007,CHEMBL6036007,CHEMBL6036007,,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(C4CCNCC4)NN3)c3cc(Cl)cs3)cc2c1Nc1ccc(F)c(Cl)c1,FMXJGNZYPOIRID-MUUNZHRXSA-N,IC50,14.0,14.0,7.85,1,CHEMBL5736995,CHEMBL5728555,629.98,7.082,100.07,5,9,7,0.1479,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6036007,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL6041205,CHEMBL6041205,CHEMBL6041205,,Cc1ncoc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1)C1=CN(C2CCN(C(C)(C)C)CC2)NN1,LQYCXKLMPIURGQ-SSEXGKCCSA-N,IC50,14.0,14.0,7.85,1,CHEMBL5736995,CHEMBL5728555,650.59,7.175,117.31,4,10,7,0.164,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6041205,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL6046213,CHEMBL6046213,CHEMBL6046213,,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnc4c(ccn4C)c3)n2)c(OC)cc1N(C)CCCN(C)C,CEMTXHVRPTXOAR-UHFFFAOYSA-N,IC50,14.0,65.0,7.85,2,CHEMBL5734429;CHEMBL5734430,CHEMBL5727324,549.079,4.948,100.44,2,8,11,0.254,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6046213,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL6051041,CHEMBL6051041,CHEMBL6051041,,CCN1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3ccc(Cl)s3)NN2)CC1,CCOYXHAHQSNWPE-SSEXGKCCSA-N,IC50,14.0,14.0,7.85,1,CHEMBL5736995,CHEMBL5728555,658.034,7.815,91.28,4,9,8,0.1526,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6051041,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL6055785,CHEMBL6055785,CHEMBL6055785,,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4(C(F)(F)F)CC4)NN3)c3ccc(Cl)c4cnccc34)cc12,KMYSUHHQCICVOQ-NDEPHWFRSA-N,IC50,14.0,14.0,7.85,1,CHEMBL5736995,CHEMBL5728555,641.529,7.834,100.93,4,8,7,0.1621,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6055785,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL93783,CHEMBL93783,CHEMBL93783,,CN(C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)CCO,UFLUWNRWPWDTEF-ZZXKWVIFSA-N,IC50,14.0,14.0,7.85,1,CHEMBL680018,CHEMBL1134561,456.344,3.555,90.38,3,6,8,0.4495,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL93783,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL5591662,CHEMBL5591662,CHEMBL5591662,,CN1CCC[C@@H]1/C=C/C(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1-c1ccccc1,JFAWJVBCLVAICC-HHTJIARGSA-N,IC50,14.41,14.41,7.84,1,CHEMBL5546057,CHEMBL5543120,591.115,7.257,92.27,2,7,9,0.1746,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5591662,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL5769203,CHEMBL5769203,CHEMBL5769203,,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2cc1NC(=O)/C=C/CN1C[C@@H]2OCCO[C@@H]2C1,LLDLKTHXNUZVDV-YDBLJOJBSA-N,IC50,14.5,27.3,7.84,2,CHEMBL5730835;CHEMBL5730837,CHEMBL5725453,623.689,4.904,115.66,2,9,10,0.2097,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5769203,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3040543,CHEMBL2437227;CHEMBL3040543,CHEMBL3040543,,O=S(=O)(CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)CC(F)(F)F,VPRLBIZASKQOSZ-UHFFFAOYSA-N,IC50,14.61,14.61,7.83,3,CHEMBL2439214;CHEMBL3705522;CHEMBL5729936,CHEMBL2434871;CHEMBL3638441,649.066,7.072,106.35,2,8,12,0.1093,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3040543,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3344211,CHEMBL3344211,CHEMBL3344211,,CCNC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,DFGKFQWBYFTPQH-UHFFFAOYSA-N,IC50,14.7,14.7,7.83,1,CHEMBL3385740,CHEMBL3352165,595.096,6.7,106.35,2,8,11,0.174,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3344211,2026-07-09T09:02:48.984719+00:00
